epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1521.35,0.95729,0.6992,1.16361,0.86317,0.79499,0.82389,0.56742,1.07052,0.71963,1.21375,0.0005941,0.0005941,0.0005941
43,1556.77,0.94356,0.69026,1.15468,0.88142,0.80094,0.8303,0.58,1.06584,0.72148,1.21389,0.0005842,0.0005842,0.0005842
44,1592.83,0.95689,0.68557,1.16025,0.87844,0.79736,0.82672,0.57359,1.07212,0.72689,1.22196,0.0005743,0.0005743,0.0005743
45,1628.46,0.92934,0.68043,1.13998,0.8629,0.79645,0.8297,0.5813,1.06009,0.71052,1.21518,0.0005644,0.0005644,0.0005644
46,1664.13,0.9173,0.67003,1.14774,0.86982,0.79449,0.83142,0.57633,1.06575,0.71543,1.22017,0.0005545,0.0005545,0.0005545
47,1699.75,0.93687,0.68001,1.15066,0.86542,0.80794,0.83245,0.5826,1.04921,0.70389,1.20997,0.0005446,0.0005446,0.0005446
48,1736.08,0.91099,0.65454,1.13353,0.86752,0.8018,0.82985,0.58102,1.03804,0.70611,1.20166,0.0005347,0.0005347,0.0005347
49,1771.94,0.92117,0.66632,1.1413,0.86943,0.8089,0.83249,0.58232,1.04666,0.70248,1.2074,0.0005248,0.0005248,0.0005248
50,1807.65,0.92104,0.65342,1.13607,0.8792,0.80983,0.83379,0.58666,1.04182,0.68265,1.20841,0.0005149,0.0005149,0.0005149
51,1844.05,0.91962,0.65173,1.14312,0.8791,0.80229,0.83402,0.58853,1.03529,0.68426,1.20345,0.000505,0.000505,0.000505
52,1879.98,0.91875,0.65536,1.14471,0.86071,0.81543,0.82811,0.58679,1.01858,0.68942,1.19233,0.0004951,0.0004951,0.0004951
53,1915.58,0.90787,0.64229,1.13738,0.87341,0.80758,0.83329,0.58618,1.03083,0.70323,1.19241,0.0004852,0.0004852,0.0004852
54,1951.59,0.88916,0.62579,1.12103,0.88684,0.81402,0.83731,0.58883,1.01918,0.68495,1.19025,0.0004753,0.0004753,0.0004753
55,1987.9,0.89504,0.63823,1.12868,0.86832,0.82599,0.84708,0.59333,1.03846,0.66619,1.19282,0.0004654,0.0004654,0.0004654
56,2023.85,0.90647,0.62938,1.12953,0.8864,0.80737,0.84258,0.59574,1.01638,0.66649,1.18037,0.0004555,0.0004555,0.0004555
57,2059.7,0.87971,0.61772,1.11357,0.88635,0.81205,0.83801,0.58947,1.01871,0.6614,1.18259,0.0004456,0.0004456,0.0004456
58,2095.42,0.89296,0.62196,1.1225,0.88237,0.79882,0.83474,0.59006,1.01622,0.68965,1.18072,0.0004357,0.0004357,0.0004357
59,2131.04,0.87867,0.61671,1.11499,0.87669,0.81587,0.83225,0.58526,1.03481,0.68184,1.19259,0.0004258,0.0004258,0.0004258
60,2167.52,0.85913,0.60656,1.10771,0.8772,0.81931,0.8314,0.58705,1.01079,0.67365,1.18462,0.0004159,0.0004159,0.0004159
61,2205.43,0.87765,0.62211,1.11545,0.88884,0.81014,0.83522,0.58545,1.01687,0.67291,1.18092,0.000406,0.000406,0.000406
62,2241.18,0.87838,0.60161,1.11689,0.87236,0.80744,0.8325,0.58929,1.01441,0.68724,1.18096,0.0003961,0.0003961,0.0003961
63,2277.24,0.87197,0.6032,1.10965,0.88655,0.81241,0.833,0.59371,0.99981,0.66309,1.17525,0.0003862,0.0003862,0.0003862
64,2313.12,0.86083,0.59806,1.10774,0.8815,0.82117,0.83965,0.59802,0.98979,0.65976,1.16782,0.0003763,0.0003763,0.0003763
65,2349.04,0.85535,0.59169,1.09946,0.88589,0.81864,0.84373,0.59827,0.99624,0.63832,1.16661,0.0003664,0.0003664,0.0003664
