epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1329.21,1.03239,0.78572,1.16909,0.79911,0.72168,0.77053,0.5083,1.14549,0.82997,1.2566,0.000396265,0.000396265,0.000396265
43,1361.51,1.03049,0.78063,1.15952,0.80425,0.73779,0.77552,0.50502,1.14705,0.81444,1.25601,0.000389661,0.000389661,0.000389661
44,1392.75,1.01495,0.76343,1.16142,0.78493,0.73247,0.76759,0.50512,1.15592,0.83059,1.26314,0.000383058,0.000383058,0.000383058
45,1424.22,1.00887,0.75639,1.15351,0.78592,0.7413,0.77574,0.51337,1.13563,0.80332,1.25421,0.000376455,0.000376455,0.000376455
46,1456.22,1.00267,0.74543,1.14637,0.79988,0.73645,0.77289,0.51113,1.14125,0.81903,1.25358,0.000369851,0.000369851,0.000369851
47,1487.61,1.00348,0.74515,1.15419,0.81926,0.72932,0.7799,0.51523,1.14298,0.80006,1.25402,0.000363248,0.000363248,0.000363248
48,1519.11,0.99145,0.74503,1.14412,0.80649,0.72638,0.77175,0.50706,1.14638,0.80527,1.25755,0.000356645,0.000356645,0.000356645
49,1550.81,0.99114,0.74129,1.1517,0.83469,0.71019,0.77402,0.51173,1.13112,0.8225,1.24024,0.000350042,0.000350042,0.000350042
50,1582.14,0.99964,0.74535,1.14767,0.83139,0.70872,0.77432,0.50899,1.12968,0.81245,1.24498,0.000343438,0.000343438,0.000343438
51,1613.51,0.99085,0.73308,1.14522,0.80651,0.73338,0.7779,0.51727,1.12011,0.81214,1.23105,0.000336835,0.000336835,0.000336835
52,1645.07,0.97921,0.78891,1.13228,0.79466,0.7482,0.77235,0.51858,1.12397,0.80639,1.238,0.000330232,0.000330232,0.000330232
53,1676.63,0.99117,0.71516,1.12978,0.78868,0.7614,0.78112,0.51981,1.12186,0.79505,1.23599,0.000323628,0.000323628,0.000323628
54,1707.63,0.97689,0.72393,1.14248,0.81419,0.7158,0.76576,0.51259,1.12482,0.82178,1.24216,0.000317025,0.000317025,0.000317025
55,1739.02,0.97155,0.71969,1.13215,0.8162,0.74568,0.78537,0.52563,1.10588,0.78175,1.22718,0.000310422,0.000310422,0.000310422
56,1770.95,0.97206,0.71627,1.13355,0.83414,0.73218,0.78151,0.51865,1.11159,0.80111,1.23144,0.000303818,0.000303818,0.000303818
57,1802.36,0.96188,0.70135,1.1255,0.82341,0.73173,0.78003,0.52282,1.11298,0.80892,1.23263,0.000297215,0.000297215,0.000297215
58,1834.3,0.96687,0.70775,1.13155,0.81012,0.7416,0.78444,0.5253,1.12227,0.79945,1.23892,0.000290612,0.000290612,0.000290612
59,1865.97,0.95623,0.68729,1.12017,0.80826,0.75363,0.78592,0.52359,1.11097,0.78503,1.23532,0.000284009,0.000284009,0.000284009
60,1897.87,0.95061,0.68629,1.12662,0.80824,0.76606,0.78933,0.53185,1.09986,0.77724,1.21728,0.000277405,0.000277405,0.000277405
61,1929.51,0.95192,0.69716,1.11704,0.8116,0.739,0.78596,0.52724,1.10155,0.80097,1.22466,0.000270802,0.000270802,0.000270802
62,1961.54,0.94333,0.66786,1.11096,0.79742,0.74726,0.7856,0.52534,1.10957,0.79205,1.22331,0.000264199,0.000264199,0.000264199
63,1993.12,0.94775,0.6882,1.12351,0.80016,0.74763,0.7868,0.53326,1.0892,0.7688,1.2156,0.000257595,0.000257595,0.000257595
64,2024.6,0.94333,0.67481,1.11489,0.80247,0.7615,0.79643,0.54105,1.08778,0.76043,1.21585,0.000250992,0.000250992,0.000250992
65,2055.94,0.93729,0.66999,1.11287,0.82947,0.75476,0.79542,0.53648,1.0871,0.75526,1.21588,0.000244389,0.000244389,0.000244389
66,2086.82,0.93957,0.67033,1.11259,0.81614,0.74571,0.78686,0.53285,1.10268,0.76691,1.22505,0.000237785,0.000237785,0.000237785
67,2118.02,0.93664,0.65676,1.10876,0.8109,0.76407,0.79557,0.53611,1.08479,0.7532,1.21319,0.000231182,0.000231182,0.000231182
68,2150.03,0.93009,0.66085,1.10308,0.85474,0.73825,0.7981,0.53827,1.08983,0.76551,1.21446,0.000224579,0.000224579,0.000224579
69,2181.43,0.92138,0.66024,1.1041,0.85084,0.74146,0.79673,0.53354,1.08839,0.76084,1.21517,0.000217976,0.000217976,0.000217976
70,2213.42,0.92106,0.65201,1.09805,0.82211,0.76399,0.78896,0.53566,1.09396,0.76577,1.21904,0.000211372,0.000211372,0.000211372
71,2245.27,0.93343,0.65085,1.10801,0.81936,0.75304,0.79342,0.53759,1.09778,0.74539,1.2218,0.000204769,0.000204769,0.000204769
72,2276.61,0.90705,0.64733,1.09297,0.80946,0.75706,0.79274,0.53934,1.08364,0.76289,1.21344,0.000198166,0.000198166,0.000198166
73,2309.11,0.8964,0.62308,1.0893,0.84555,0.7597,0.80154,0.54234,1.08733,0.73804,1.21307,0.000191562,0.000191562,0.000191562
