epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,668.959,0.98004,0.81137,1.09364,0.75439,0.56688,0.64618,0.35902,1.47543,1.2598,1.36499,0.000284009,0.000284009,0.000284009
60,681.486,0.99081,0.81474,1.08754,0.77714,0.55753,0.63915,0.35445,1.49343,1.34301,1.38303,0.000277405,0.000277405,0.000277405
61,692.551,1.01478,0.8207,1.0996,0.79227,0.58701,0.66436,0.37683,1.4479,1.23044,1.35286,0.000270802,0.000270802,0.000270802
62,703.975,0.98282,0.79659,1.07915,0.80577,0.58282,0.65876,0.36157,1.49537,1.22486,1.39561,0.000264199,0.000264199,0.000264199
63,716.372,0.94324,0.78391,1.07764,0.78167,0.58893,0.66373,0.37999,1.45361,1.23508,1.35907,0.000257595,0.000257595,0.000257595
64,729.321,0.97322,0.78503,1.06837,0.79439,0.58904,0.66995,0.37437,1.45316,1.23364,1.35752,0.000250992,0.000250992,0.000250992
65,741.181,0.98964,0.79806,1.06241,0.78883,0.58716,0.66311,0.37272,1.46459,1.21473,1.37821,0.000244389,0.000244389,0.000244389
66,752.943,0.9633,0.79393,1.06948,0.74316,0.59895,0.65413,0.37155,1.46274,1.22976,1.35856,0.000237785,0.000237785,0.000237785
67,764.485,0.94824,0.75517,1.06118,0.75598,0.59041,0.64828,0.36857,1.45681,1.23493,1.35515,0.000231182,0.000231182,0.000231182
68,777.227,0.9588,0.78156,1.05164,0.80098,0.58563,0.65755,0.3712,1.44608,1.21933,1.34814,0.000224579,0.000224579,0.000224579
69,789.496,0.94192,0.7495,1.06021,0.79463,0.56671,0.64922,0.36682,1.4565,1.24856,1.34307,0.000217976,0.000217976,0.000217976
70,800.926,0.9441,0.76069,1.05435,0.76012,0.59386,0.65381,0.3639,1.4686,1.25904,1.37167,0.000211372,0.000211372,0.000211372
71,811.972,0.93353,0.75685,1.04873,0.73496,0.60774,0.66331,0.37018,1.47206,1.22715,1.37801,0.000204769,0.000204769,0.000204769
72,824.917,0.92774,0.73134,1.03096,0.76863,0.61174,0.67021,0.36852,1.49116,1.20696,1.38636,0.000198166,0.000198166,0.000198166
73,838.039,0.90803,0.74021,1.052,0.80124,0.60149,0.67325,0.37352,1.47472,1.20426,1.37179,0.000191562,0.000191562,0.000191562
74,850.159,0.95181,0.74549,1.0476,0.7962,0.59451,0.66221,0.37083,1.46987,1.20402,1.38145,0.000184959,0.000184959,0.000184959
75,861.112,0.93108,0.74195,1.05284,0.73443,0.62189,0.65827,0.36655,1.47014,1.20048,1.39135,0.000178356,0.000178356,0.000178356
76,872.881,0.91164,0.72031,1.04044,0.7766,0.59672,0.66101,0.37221,1.44926,1.19109,1.36801,0.000171752,0.000171752,0.000171752
77,885.504,0.92042,0.70683,1.03902,0.76593,0.59641,0.65775,0.37437,1.45286,1.23065,1.36775,0.000165149,0.000165149,0.000165149
78,896.738,0.94817,0.75532,1.05109,0.78948,0.58126,0.65989,0.37487,1.43686,1.20044,1.35505,0.000158546,0.000158546,0.000158546
79,908.549,0.89562,0.70541,1.03128,0.77334,0.60252,0.6664,0.37277,1.45066,1.18881,1.35973,0.000151943,0.000151943,0.000151943
80,920.284,0.90527,0.7244,1.0432,0.79171,0.59727,0.66444,0.37274,1.45863,1.21613,1.36667,0.000145339,0.000145339,0.000145339
81,933.392,0.90812,0.71871,1.0285,0.74695,0.61162,0.66491,0.37445,1.44492,1.19489,1.36946,0.000138736,0.000138736,0.000138736
82,945.474,0.88507,0.6838,1.02321,0.76738,0.60412,0.67377,0.38151,1.43165,1.1766,1.35394,0.000132133,0.000132133,0.000132133
83,956.038,0.88048,0.69465,1.03319,0.79372,0.59254,0.66717,0.38017,1.42781,1.17918,1.34983,0.000125529,0.000125529,0.000125529
84,967.62,0.88648,0.69042,1.02707,0.79736,0.59947,0.67307,0.38121,1.43292,1.19864,1.35443,0.000118926,0.000118926,0.000118926
85,980.523,0.8869,0.69957,1.03155,0.78423,0.60584,0.66738,0.38101,1.44627,1.22625,1.36824,0.000112323,0.000112323,0.000112323
86,992.514,0.90168,0.69632,1.02999,0.78269,0.60086,0.67029,0.38302,1.45326,1.18611,1.36386,0.00010572,0.00010572,0.00010572
87,1003.93,0.91032,0.73591,1.03191,0.8154,0.58106,0.6703,0.38612,1.43244,1.19087,1.35034,9.91162e-05,9.91162e-05,9.91162e-05
88,1015.12,0.89367,0.69436,1.02818,0.79868,0.60346,0.66813,0.38289,1.43141,1.19014,1.35165,9.25129e-05,9.25129e-05,9.25129e-05
89,1028,0.84105,0.67231,1.01919,0.7895,0.59897,0.66706,0.38112,1.43128,1.20335,1.34793,8.59096e-05,8.59096e-05,8.59096e-05
90,1040.81,0.86637,0.68587,1.0183,0.79289,0.59575,0.66573,0.38043,1.4312,1.20332,1.3475,7.93063e-05,7.93063e-05,7.93063e-05
91,1056.17,0.9019,0.73304,1.01763,0.77661,0.61223,0.65689,0.36457,1.4653,1.24131,1.36972,7.2703e-05,7.2703e-05,7.2703e-05
92,1068.09,0.92984,0.77309,1.0207,0.76697,0.60778,0.65302,0.36501,1.4769,1.23329,1.39695,6.60997e-05,6.60997e-05,6.60997e-05
93,1079.64,0.8809,0.70945,1.01159,0.78595,0.59598,0.65238,0.36416,1.48097,1.22185,1.40993,5.94964e-05,5.94964e-05,5.94964e-05
94,1090.88,0.85609,0.68143,0.99259,0.76212,0.60747,0.65199,0.37143,1.46409,1.1965,1.38857,5.28931e-05,5.28931e-05,5.28931e-05
95,1103.06,0.83878,0.64713,0.99583,0.76217,0.61627,0.65088,0.37199,1.45315,1.20068,1.37085,4.62898e-05,4.62898e-05,4.62898e-05
96,1116.08,0.85672,0.68097,1.01552,0.75922,0.61821,0.6537,0.37441,1.44534,1.1987,1.36445,3.96865e-05,3.96865e-05,3.96865e-05
97,1129.17,0.8195,0.64843,0.98085,0.77167,0.61383,0.65755,0.37165,1.45151,1.1904,1.37257,3.30832e-05,3.30832e-05,3.30832e-05
98,1140.66,0.92488,1.15136,0.99454,0.7817,0.61259,0.66118,0.3743,1.45582,1.18713,1.37484,2.64799e-05,2.64799e-05,2.64799e-05
99,1150.72,0.82768,0.6542,0.97933,0.77437,0.61662,0.66014,0.3756,1.45193,1.18145,1.37028,1.98766e-05,1.98766e-05,1.98766e-05
100,1163.75,0.81398,0.65924,0.96884,0.79646,0.59946,0.65986,0.37423,1.4487,1.18319,1.36829,1.32733e-05,1.32733e-05,1.32733e-05
