epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1902.98,1.03175,0.76106,1.17488,0.77448,0.72995,0.77006,0.50351,1.16473,0.80757,1.27381,0.000396265,0.000396265,0.000396265
43,1947.98,1.02366,0.75894,1.16142,0.79462,0.72962,0.76894,0.50502,1.14282,0.80213,1.26139,0.000389661,0.000389661,0.000389661
44,1992.66,1.0136,0.74108,1.16514,0.8108,0.71275,0.75532,0.4951,1.16421,0.8058,1.27774,0.000383058,0.000383058,0.000383058
45,2037.5,1.00845,0.7369,1.15979,0.78226,0.73411,0.7643,0.50709,1.1383,0.78903,1.25498,0.000376455,0.000376455,0.000376455
46,2082.27,0.9989,0.72552,1.14983,0.8223,0.71391,0.77678,0.51554,1.13909,0.76849,1.24528,0.000369851,0.000369851,0.000369851
47,2128.13,1.00956,0.72696,1.15804,0.79991,0.72688,0.77574,0.51501,1.14547,0.78324,1.25375,0.000363248,0.000363248,0.000363248
48,2172.89,0.99011,0.71797,1.14961,0.81972,0.7212,0.77439,0.51569,1.13085,0.76873,1.24851,0.000356645,0.000356645,0.000356645
49,2217.97,0.99552,0.71936,1.15751,0.83398,0.7416,0.79715,0.52602,1.12542,0.75612,1.23966,0.000350042,0.000350042,0.000350042
50,2263.3,0.99136,0.71553,1.15293,0.79973,0.75118,0.78277,0.52142,1.13422,0.76977,1.25014,0.000343438,0.000343438,0.000343438
51,2307.98,0.98741,0.71381,1.15111,0.81849,0.73571,0.77706,0.51579,1.13811,0.77417,1.25347,0.000336835,0.000336835,0.000336835
52,2352.68,0.98121,0.76392,1.14046,0.80178,0.74075,0.78195,0.52033,1.12585,0.76699,1.24833,0.000330232,0.000330232,0.000330232
53,2397.8,0.98801,0.69364,1.13462,0.80668,0.74678,0.79026,0.52566,1.13032,0.75521,1.24924,0.000323628,0.000323628,0.000323628
54,2442.37,0.97267,0.7053,1.1451,0.79631,0.75353,0.77893,0.52661,1.12516,0.75832,1.24432,0.000317025,0.000317025,0.000317025
55,2487.28,0.97178,0.69248,1.13999,0.82085,0.72534,0.77865,0.51928,1.12445,0.76831,1.25119,0.000310422,0.000310422,0.000310422
56,2532.84,0.9717,0.68942,1.14183,0.82116,0.74905,0.78788,0.52211,1.11402,0.74025,1.23817,0.000303818,0.000303818,0.000303818
57,2577.68,0.95961,0.67193,1.12974,0.81133,0.74417,0.78933,0.52988,1.10082,0.75925,1.22894,0.000297215,0.000297215,0.000297215
58,2622.48,0.96012,0.67919,1.13529,0.81788,0.73778,0.78441,0.52522,1.11367,0.74738,1.23294,0.000290612,0.000290612,0.000290612
59,2667.77,0.94818,0.65806,1.12066,0.83313,0.74813,0.79309,0.53786,1.09671,0.73306,1.2264,0.000284009,0.000284009,0.000284009
60,2712.57,0.94091,0.65732,1.12582,0.80618,0.77051,0.79512,0.53578,1.10794,0.73645,1.23584,0.000277405,0.000277405,0.000277405
61,2759.19,0.93901,0.67246,1.11917,0.81782,0.74299,0.79357,0.53305,1.10573,0.74942,1.22758,0.000270802,0.000270802,0.000270802
62,2803.73,0.9376,0.64262,1.11046,0.80422,0.76593,0.79844,0.53642,1.10636,0.74121,1.23131,0.000264199,0.000264199,0.000264199
63,2849.07,0.93799,0.66103,1.12286,0.81937,0.76732,0.79925,0.54229,1.09775,0.72694,1.22595,0.000257595,0.000257595,0.000257595
64,2893.89,0.93773,0.65233,1.11288,0.81584,0.76893,0.80483,0.54237,1.09313,0.71086,1.22046,0.000250992,0.000250992,0.000250992
65,2938.68,0.93372,0.64346,1.11458,0.80858,0.76249,0.79331,0.53532,1.0929,0.72972,1.23336,0.000244389,0.000244389,0.000244389
66,2984.98,0.93171,0.64209,1.11274,0.82862,0.74522,0.79375,0.53637,1.08743,0.7396,1.22194,0.000237785,0.000237785,0.000237785
67,3029.54,0.92536,0.62792,1.10567,0.8357,0.76359,0.80047,0.53866,1.09352,0.71902,1.22664,0.000231182,0.000231182,0.000231182
68,3074.01,0.91979,0.63483,1.10201,0.83729,0.75271,0.80243,0.53985,1.09774,0.7222,1.22811,0.000224579,0.000224579,0.000224579
69,3118.88,0.90995,0.63034,1.09996,0.80061,0.75891,0.79285,0.53952,1.08801,0.73124,1.22258,0.000217976,0.000217976,0.000217976
70,3163.97,0.90554,0.62369,1.09332,0.79468,0.76941,0.7929,0.53908,1.08283,0.73422,1.2194,0.000211372,0.000211372,0.000211372
71,3209.11,0.92196,0.62565,1.10925,0.80983,0.77283,0.79703,0.53829,1.08298,0.71774,1.22364,0.000204769,0.000204769,0.000204769
72,3254.23,0.89963,0.62168,1.09299,0.82814,0.74452,0.79682,0.53791,1.08224,0.73613,1.21756,0.000198166,0.000198166,0.000198166
73,3298.8,0.88656,0.59914,1.0899,0.82906,0.75081,0.79816,0.54403,1.07789,0.71896,1.21629,0.000191562,0.000191562,0.000191562
74,3343.6,0.8867,0.59937,1.08443,0.81198,0.76325,0.7982,0.54693,1.07076,0.7139,1.21768,0.000184959,0.000184959,0.000184959
75,3388.48,0.88368,0.59782,1.08557,0.83504,0.74369,0.79811,0.54681,1.07783,0.72237,1.21572,0.000178356,0.000178356,0.000178356
76,3433.6,0.87959,0.60062,1.07829,0.80923,0.76652,0.79455,0.54393,1.07778,0.70829,1.22412,0.000171752,0.000171752,0.000171752
77,3478.52,0.88904,0.60096,1.08574,0.82193,0.76022,0.79894,0.54349,1.08054,0.71732,1.21749,0.000165149,0.000165149,0.000165149
78,3525.3,0.86997,0.58407,1.06979,0.81122,0.76073,0.80456,0.5516,1.06456,0.7173,1.2124,0.000158546,0.000158546,0.000158546
79,3569.98,0.87335,0.59177,1.08363,0.82062,0.76012,0.80456,0.54842,1.06073,0.69909,1.21025,0.000151943,0.000151943,0.000151943
80,3614.46,0.87078,0.59247,1.07871,0.83107,0.75858,0.79928,0.5506,1.05576,0.70681,1.20838,0.000145339,0.000145339,0.000145339
81,3659.06,0.86381,0.58863,1.07902,0.83358,0.7595,0.8003,0.55284,1.04931,0.70642,1.20216,0.000138736,0.000138736,0.000138736
82,3703.73,0.86639,0.57531,1.07811,0.81598,0.7696,0.80437,0.55599,1.05333,0.70378,1.20842,0.000132133,0.000132133,0.000132133
83,3748.99,0.84714,0.57497,1.06791,0.82213,0.76121,0.80311,0.55467,1.06422,0.70994,1.21303,0.000125529,0.000125529,0.000125529
84,3794.08,0.85057,0.5759,1.06739,0.82703,0.76684,0.80555,0.55735,1.05568,0.69948,1.20622,0.000118926,0.000118926,0.000118926
85,3839.03,0.86217,0.57511,1.08179,0.82384,0.76196,0.80358,0.55629,1.04796,0.70055,1.19905,0.000112323,0.000112323,0.000112323
86,3883.77,0.83868,0.5608,1.06299,0.83495,0.76513,0.80959,0.55663,1.04396,0.69519,1.20158,0.00010572,0.00010572,0.00010572
87,3928.72,0.84445,0.56522,1.06282,0.8388,0.76333,0.80769,0.56001,1.04075,0.69983,1.19987,9.91162e-05,9.91162e-05,9.91162e-05
88,3973.67,0.84015,0.55937,1.06641,0.83616,0.75803,0.80552,0.56041,1.03491,0.702,1.1965,9.25129e-05,9.25129e-05,9.25129e-05
89,4018.67,0.84995,0.56448,1.06646,0.83789,0.75331,0.80602,0.55988,1.03932,0.69372,1.20185,8.59096e-05,8.59096e-05,8.59096e-05
90,4063.87,0.83084,0.55752,1.05673,0.84175,0.76181,0.8059,0.56086,1.03848,0.69702,1.1976,7.93063e-05,7.93063e-05,7.93063e-05
91,4109.68,0.81995,0.5083,1.06548,0.8478,0.76493,0.80186,0.55176,1.04883,0.69551,1.21193,7.2703e-05,7.2703e-05,7.2703e-05
92,4153.88,0.80312,0.49178,1.05489,0.84308,0.76783,0.80249,0.55595,1.03617,0.69233,1.2025,6.60997e-05,6.60997e-05,6.60997e-05
93,4198.17,0.78906,0.48019,1.04761,0.84397,0.76671,0.80455,0.55886,1.03185,0.69449,1.20099,5.94964e-05,5.94964e-05,5.94964e-05
94,4242.88,0.78751,0.48126,1.04427,0.83894,0.76661,0.80301,0.55677,1.03084,0.6885,1.19917,5.28931e-05,5.28931e-05,5.28931e-05
95,4287.2,0.78524,0.47962,1.03957,0.8505,0.7531,0.80073,0.55845,1.0315,0.69332,1.20011,4.62898e-05,4.62898e-05,4.62898e-05
96,4331.52,0.77533,0.47707,1.04066,0.84541,0.768,0.80718,0.56047,1.03073,0.68244,1.20032,3.96865e-05,3.96865e-05,3.96865e-05
97,4376.05,0.77035,0.47204,1.03007,0.84393,0.76786,0.80515,0.56193,1.02714,0.68388,1.19855,3.30832e-05,3.30832e-05,3.30832e-05
98,4420.24,0.77018,0.47168,1.03546,0.8413,0.77091,0.8054,0.56155,1.03259,0.68749,1.20261,2.64799e-05,2.64799e-05,2.64799e-05
99,4464.22,0.76861,0.47051,1.02911,0.84281,0.77235,0.80749,0.5642,1.02646,0.68338,1.19934,1.98766e-05,1.98766e-05,1.98766e-05
100,4508.3,0.76134,0.46851,1.03431,0.85173,0.76638,0.8087,0.56574,1.02521,0.68215,1.19793,1.32733e-05,1.32733e-05,1.32733e-05
