epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1375.6,2.05546,1.52997,2.32704,0.83504,0.75559,0.80332,0.56219,2.23593,1.56587,2.41485,0.0005941,0.0005941,0.0005941
43,1407.11,2.01968,1.49519,2.30983,0.84024,0.76762,0.80441,0.56719,2.21961,1.56817,2.41257,0.0005842,0.0005842,0.0005842
44,1438.88,2.04802,1.50684,2.31185,0.85247,0.76643,0.80333,0.55951,2.19784,1.49255,2.4231,0.0005743,0.0005743,0.0005743
45,1470.46,2.00028,1.49299,2.281,0.84399,0.77032,0.79646,0.55575,2.18683,1.52442,2.39874,0.0005644,0.0005644,0.0005644
46,1501.86,1.97768,1.46648,2.30153,0.86334,0.75865,0.80836,0.56349,2.19523,1.48009,2.39853,0.0005545,0.0005545,0.0005545
47,1533.93,2.01134,1.49219,2.29883,0.84377,0.7646,0.81761,0.57538,2.188,1.47214,2.39513,0.0005446,0.0005446,0.0005446
48,1565.54,1.96239,1.44279,2.26231,0.84419,0.76374,0.80732,0.56346,2.21469,1.50487,2.4157,0.0005347,0.0005347,0.0005347
49,1597.06,1.9793,1.45559,2.28634,0.84291,0.77863,0.80863,0.56654,2.19837,1.48453,2.41018,0.0005248,0.0005248,0.0005248
50,1628.88,1.97299,1.4185,2.26649,0.83854,0.78657,0.81526,0.57439,2.18304,1.46038,2.39089,0.0005149,0.0005149,0.0005149
51,1660.45,1.95814,1.43105,2.27931,0.84189,0.78006,0.8151,0.57354,2.18823,1.45196,2.39169,0.000505,0.000505,0.000505
52,1692.03,1.97043,1.44823,2.28294,0.83228,0.76913,0.80583,0.57408,2.1361,1.45444,2.36652,0.0004951,0.0004951,0.0004951
53,1723.78,1.95392,1.40553,2.27963,0.83518,0.77901,0.80504,0.575,2.17014,1.50344,2.40031,0.0004852,0.0004852,0.0004852
54,1755.35,1.9197,1.37137,2.2422,0.85716,0.77292,0.81703,0.57478,2.14639,1.41253,2.36604,0.0004753,0.0004753,0.0004753
55,1786.98,1.93588,1.3863,2.2596,0.86226,0.77534,0.81991,0.58063,2.15124,1.41394,2.37539,0.0004654,0.0004654,0.0004654
56,1818.86,1.94947,1.38781,2.25854,0.85497,0.77055,0.82326,0.58216,2.13201,1.40549,2.36128,0.0004555,0.0004555,0.0004555
57,1850.72,1.88748,1.34603,2.23311,0.83134,0.79394,0.82365,0.57842,2.13525,1.41452,2.35736,0.0004456,0.0004456,0.0004456
